timestamp,Open,High,Low,Close,Volume
2025-10-17 16:26:00,96.9393,96.9415,96.9393,96.9415,290
2025-10-17 16:27:00,96.935,96.935,96.92,96.92,391
2025-10-17 16:28:00,96.86,96.86,96.8,96.8,1317
2025-10-17 16:29:00,96.8,96.8,96.8,96.8,466
2025-10-17 16:30:00,96.85,96.8599,96.8,96.8,989
2025-10-17 16:31:00,96.82,96.9633,96.82,96.82,3234
2025-10-17 16:32:00,96.9133,96.98,96.9133,96.98,768
2025-10-17 16:33:00,96.9,96.9,96.9,96.9,563
2025-10-17 16:35:00,96.979,96.979,96.979,96.979,334
2025-10-17 16:36:00,96.98,96.98,96.9,96.94,1480
2025-10-17 16:37:00,96.95,96.95,96.94,96.94,1992
2025-10-17 16:38:00,96.94,96.98,96.9378,96.965,2559
2025-10-17 16:39:00,96.95,96.95,96.93,96.93,2940
2025-10-17 16:40:00,96.92,96.92,96.9,96.9,669
2025-10-17 16:41:00,96.91,97.0,96.91,97.0,2706
2025-10-17 16:42:00,96.9892,96.9892,96.9759,96.9759,1122
2025-10-17 16:43:00,96.95,96.95,96.95,96.95,458
2025-10-17 16:44:00,96.95,96.95,96.92,96.92,2631
2025-10-17 16:45:00,96.95,96.95,96.95,96.95,432
2025-10-17 16:46:00,96.94,96.965,96.94,96.965,426
2025-10-17 16:47:00,96.9401,96.98,96.9401,96.96,890
2025-10-17 16:48:00,96.92,96.92,96.91,96.915,1799
2025-10-17 16:50:00,96.895,97.0,96.89,96.9575,47958
2025-10-17 16:51:00,97.04,97.04,97.04,97.04,448
2025-10-17 16:52:00,97.0,97.1499,97.0,97.075,52418
2025-10-17 16:53:00,97.075,97.087,97.05,97.05,655
2025-10-17 16:54:00,97.05,97.05,97.05,97.05,504
2025-10-17 16:55:00,97.0,97.0906,97.0,97.085,1859
2025-10-17 16:56:00,97.02,97.06,97.0,97.01,601
2025-10-17 16:57:00,97.06,97.11,97.01,97.01,671
2025-10-17 16:58:00,97.075,97.075,97.01,97.01,227
2025-10-17 16:59:00,97.03,97.07,97.03,97.07,6040
2025-10-17 17:02:00,97.1,97.1,97.1,97.1,220
2025-10-17 17:04:00,97.1244,97.1244,97.07,97.07,852
2025-10-17 17:05:00,97.07,97.07,97.07,97.07,109
2025-10-17 17:06:00,97.1344,97.1344,97.07,97.07,618
2025-10-17 17:07:00,97.1,97.1,97.1,97.1,2009
2025-10-17 17:08:00,97.1391,97.14,97.0501,97.14,1129
2025-10-17 17:09:00,97.1098,97.1098,97.0736,97.0736,692
2025-10-17 17:10:00,97.1,97.1,97.1,97.1,419
2025-10-17 17:11:00,97.1,97.11,97.1,97.11,1668
2025-10-17 17:12:00,97.11,97.115,97.1024,97.11,1064
2025-10-17 17:13:00,97.1175,97.1175,97.1175,97.1175,185
2025-10-17 17:15:00,97.12,97.12,97.11,97.115,1729
2025-10-17 17:17:00,97.11,97.11,97.11,97.11,339
2025-10-17 17:18:00,97.115,97.13,97.115,97.13,720
2025-10-17 17:19:00,97.1137,97.1137,97.1137,97.1137,778
2025-10-17 17:20:00,97.115,97.115,97.115,97.115,387
2025-10-17 17:21:00,97.1,97.1,97.1,97.1,246
2025-10-17 17:23:00,97.125,97.125,97.125,97.125,359
2025-10-17 17:24:00,97.1,97.125,97.1,97.125,361
2025-10-17 17:25:00,97.1216,97.1216,97.1,97.1,700
2025-10-17 17:28:00,97.14,97.14,97.1078,97.14,2430
2025-10-17 17:29:00,97.125,97.15,97.125,97.15,2624
2025-10-17 17:31:00,97.13,97.13,97.13,97.13,149
2025-10-17 17:32:00,97.11,97.12,97.1,97.12,516
2025-10-17 17:33:00,97.115,97.115,97.1,97.1,1156
2025-10-17 17:37:00,97.1,97.1,97.1,97.1,125
2025-10-17 17:38:00,97.125,97.125,97.125,97.125,524
2025-10-17 17:42:00,97.1386,97.15,97.11,97.11,703
2025-10-17 17:43:00,97.115,97.115,97.115,97.115,271
2025-10-17 17:44:00,97.12,97.14,97.12,97.12,21436
2025-10-17 17:45:00,97.115,97.115,97.1,97.1,1057
2025-10-17 17:47:00,97.125,97.125,97.125,97.125,349
2025-10-17 17:48:00,97.11,97.11,97.11,97.11,428
2025-10-17 17:49:00,97.1,97.1,97.1,97.1,759
2025-10-17 17:50:00,97.11,97.11,97.11,97.11,242
2025-10-17 17:51:00,97.1499,97.1499,97.1499,97.1499,1205
2025-10-17 17:52:00,97.125,97.13,97.125,97.125,1166
2025-10-17 17:53:00,97.13,97.15,97.1,97.1,3314
2025-10-17 17:54:00,97.12,97.12,97.12,97.12,169
2025-10-17 17:55:00,97.105,97.11,97.105,97.11,2435
2025-10-17 17:56:00,97.12,97.1377,97.12,97.1377,671
2025-10-17 17:57:00,97.15,97.15,97.15,97.15,204
2025-10-17 17:58:00,97.125,97.125,97.124,97.124,623
2025-10-17 17:59:00,97.13,97.1335,97.13,97.1335,1008
2025-10-17 18:00:00,97.15,97.165,97.15,97.15,1383
2025-10-17 18:01:00,97.15,97.15,97.1401,97.1401,368
2025-10-17 18:02:00,97.15,97.19,97.15,97.155,8108
2025-10-17 18:03:00,97.1153,97.15,97.1153,97.15,241
2025-10-17 18:06:00,97.11,97.11,97.08,97.08,2379
2025-10-17 18:07:00,97.025,97.03,97.01,97.01,2582
2025-10-17 18:08:00,97.03,97.03,97.03,97.03,1634
2025-10-17 18:11:00,97.03,97.11,97.02,97.1,1387
2025-10-17 18:12:00,97.1,97.11,97.045,97.09,2673
2025-10-17 18:13:00,97.11,97.12,97.07,97.12,829
2025-10-17 18:14:00,97.11,97.11,97.11,97.11,455
2025-10-17 18:15:00,97.12,97.2,97.12,97.2,2266
2025-10-17 18:16:00,97.2,97.2,97.16,97.16,1333
2025-10-17 18:17:00,97.165,97.1993,97.165,97.1993,1772
2025-10-17 18:18:00,97.16,97.16,97.15,97.15,307
2025-10-17 18:20:00,97.18,97.18,97.18,97.18,191
2025-10-17 18:21:00,97.18,97.18,97.16,97.16,608
2025-10-17 18:22:00,97.15,97.18,97.11,97.18,1517
2025-10-17 18:23:00,97.12,97.12,97.12,97.12,381
2025-10-17 18:24:00,97.12,97.19,97.12,97.19,4745
2025-10-17 18:25:00,97.19,97.19,97.19,97.19,210
2025-10-17 18:26:00,97.09,97.09,97.09,97.09,167
2025-10-17 18:27:00,97.145,97.145,97.145,97.145,412
2025-10-17 18:29:00,97.185,97.185,97.1773,97.1773,760
2025-10-17 18:31:00,97.21,97.21,97.21,97.21,837
2025-10-17 18:32:00,97.23,97.23,97.23,97.23,531
2025-10-17 18:33:00,97.2932,97.2932,97.2932,97.2932,215
2025-10-17 18:34:00,97.395,97.4,97.395,97.4,2918
2025-10-17 18:35:00,97.4,97.445,97.39,97.445,1169
2025-10-17 18:36:00,97.455,97.455,97.455,97.455,298
2025-10-17 18:37:00,97.455,97.455,97.45,97.45,14312
2025-10-17 18:38:00,97.43,97.4799,97.43,97.445,2419
2025-10-17 18:39:00,97.445,97.445,97.445,97.445,312
2025-10-17 18:40:00,97.46,97.47,97.435,97.435,1738
2025-10-17 18:41:00,97.43,97.43,97.43,97.43,627
2025-10-17 18:43:00,97.43,97.43,97.43,97.43,414
2025-10-17 18:44:00,97.425,97.425,97.425,97.425,625
2025-10-17 18:45:00,97.425,97.425,97.425,97.425,357
2025-10-17 18:46:00,97.44,97.44,97.425,97.43,361
2025-10-17 18:47:00,97.425,97.47,97.425,97.47,1407
2025-10-17 18:48:00,97.5,97.5,97.5,97.5,5622
2025-10-17 18:49:00,97.495,97.565,97.495,97.565,25417
2025-10-17 18:50:00,97.55,97.56,97.55,97.56,315
2025-10-17 18:51:00,97.6,97.65,97.6,97.65,2715
2025-10-17 18:52:00,97.68,97.68,97.68,97.68,992
2025-10-17 18:53:00,97.72,97.72,97.72,97.72,249
2025-10-17 18:54:00,97.72,97.72,97.7,97.7,4140
2025-10-17 18:55:00,97.695,97.695,97.695,97.695,250
2025-10-17 18:56:00,97.695,97.695,97.695,97.695,159
2025-10-17 18:57:00,97.7,97.72,97.685,97.69,2149
2025-10-17 18:58:00,97.7032,97.7032,97.65,97.65,1210
2025-10-17 18:59:00,97.695,97.695,97.695,97.695,18168
2025-10-17 19:01:00,97.7335,97.7335,97.7335,97.7335,659
2025-10-17 19:02:00,97.64,97.64,97.64,97.64,303
2025-10-17 19:04:00,97.6496,97.6496,97.6496,97.6496,356
2025-10-17 19:05:00,97.7,97.7,97.7,97.7,2923
2025-10-17 19:06:00,97.78,97.78,97.62,97.738,10615
2025-10-17 19:07:00,97.6464,97.6464,97.6464,97.6464,449
2025-10-17 19:08:00,97.64,97.64,97.64,97.64,122
2025-10-17 19:09:00,97.6999,97.6999,97.6997,97.6997,10365
2025-10-17 19:10:00,97.7,97.7048,97.68,97.7048,1673
2025-10-17 19:11:00,97.7294,97.7294,97.69,97.69,538
2025-10-17 19:12:00,97.685,97.7248,97.685,97.7248,510
2025-10-17 19:13:00,97.7416,97.78,97.72,97.73,7847
2025-10-17 19:14:00,97.78,97.78,97.7799,97.7799,249
2025-10-17 19:15:00,97.755,97.755,97.755,97.755,364
2025-10-17 19:16:00,97.78,97.78,97.755,97.78,1648
2025-10-17 19:18:00,97.77,97.77,97.77,97.77,214
2025-10-17 19:19:00,97.775,97.775,97.75,97.75,1371
2025-10-17 19:20:00,97.77,97.79,97.77,97.77,4912
2025-10-17 19:21:00,97.819,97.819,97.77,97.77,4887
2025-10-17 19:22:00,97.77,97.84,97.77,97.84,2479
2025-10-17 19:23:00,97.79,97.84,97.785,97.84,5214
2025-10-17 19:24:00,97.9089,97.97,97.9089,97.92,3141
2025-10-17 19:25:00,97.984,97.984,97.96,97.96,662
2025-10-17 19:26:00,97.96,97.9794,97.95,97.95,1800
2025-10-17 19:27:00,97.9799,97.99,97.97,97.99,1141
2025-10-17 19:28:00,98.0,98.0,97.9997,98.0,1249
2025-10-17 19:29:00,97.99,98.05,97.99,98.0,15942
2025-10-17 19:30:00,97.96,97.96,97.96,97.96,244
2025-10-17 19:31:00,97.92,97.92,97.92,97.92,2613
2025-10-17 19:32:00,97.949,97.949,97.949,97.949,1015
2025-10-17 19:33:00,97.92,97.935,97.92,97.935,1139
2025-10-17 19:34:00,97.92,97.92,97.92,97.92,1119
2025-10-17 19:35:00,97.9034,97.9034,97.9034,97.9034,234
2025-10-17 19:36:00,97.8201,97.8201,97.77,97.77,1081
2025-10-17 19:37:00,97.85,97.9,97.77,97.81,3280
2025-10-17 19:38:00,97.9,98.02,97.85,97.85,5784
2025-10-17 19:40:00,98.02,98.03,98.01,98.03,7696
2025-10-17 19:41:00,97.84,97.84,97.84,97.84,1013
2025-10-17 19:42:00,97.8766,97.8766,97.8766,97.8766,156
2025-10-17 19:43:00,97.9,97.94,97.9,97.94,828
2025-10-17 19:44:00,97.92,97.98,97.92,97.935,2772
2025-10-17 19:45:00,97.93,97.93,97.9,97.9,842
2025-10-17 19:47:00,97.9336,97.9336,97.9336,97.9336,302
2025-10-17 19:48:00,97.9435,97.9435,97.9435,97.9435,420
2025-10-17 19:49:00,98.0,98.0,97.9001,97.9001,504
2025-10-17 19:50:00,97.85,97.9,97.78,97.8,8334
2025-10-17 19:51:00,97.87,97.8899,97.77,97.79,5666
2025-10-17 19:52:00,97.79,97.86,97.73,97.8399,2554
2025-10-17 19:53:00,97.75,97.82,97.75,97.82,625
2025-10-17 19:54:00,97.8,97.8,97.8,97.8,1077
2025-10-17 19:55:00,97.78,97.8,97.63,97.725,1136
2025-10-17 19:56:00,97.69,97.69,97.69,97.69,122
2025-10-17 19:57:00,97.71,97.71,97.59,97.59,1050
2025-10-17 19:58:00,97.63,97.63,97.5538,97.5538,2007
2025-10-17 19:59:00,97.86,97.87,97.4,97.4,14804
2025-10-17 20:01:00,98.0,98.0,97.98,97.98,300
2025-10-17 20:17:00,98.1676,98.1676,98.1676,98.1676,330
2025-10-17 20:33:00,97.3589,97.3589,97.3589,97.3589,100
2025-10-17 21:54:00,97.3508,97.3508,97.3508,97.3508,3765
2025-10-17 22:45:00,97.9,97.9,97.9,97.9,100
2025-10-17 22:55:00,97.3519,97.3519,97.3519,97.3519,100
2025-10-17 23:31:00,97.9,97.9,97.9,97.9,150
2025-10-17 23:55:00,98.1,98.1,98.1,98.1,100
2025-10-20 08:53:00,98.0,98.0,98.0,98.0,100
2025-10-20 11:00:00,98.28,98.28,98.25,98.25,292
2025-10-20 11:48:00,98.37,98.38,98.37,98.38,971
2025-10-20 12:00:00,98.3408,98.3799,98.3408,98.3799,1527
2025-10-20 12:37:00,98.38,98.38,98.38,98.38,2025
2025-10-20 12:59:00,98.49,98.5,98.207,98.207,1410
2025-10-20 13:07:00,98.2,98.2,98.2,98.2,100
2025-10-20 13:18:00,98.22,98.22,98.22,98.22,524
2025-10-20 13:25:00,98.44,98.4997,98.44,98.4997,800
2025-10-20 13:28:00,98.42,98.49,98.42,98.49,3184
2025-10-20 13:30:00,98.5,98.505,98.27,98.405,54778
2025-10-20 13:31:00,98.44,98.44,98.3135,98.3135,1655
2025-10-20 13:32:00,98.39,98.44,98.31,98.3782,1413
2025-10-20 13:33:00,98.4015,98.4015,98.37,98.37,3171
2025-10-20 13:34:00,98.4,98.54,98.4,98.47,15820
2025-10-20 13:35:00,98.5,98.56,98.49,98.514,3487
2025-10-20 13:36:00,98.5327,98.54,98.47,98.49,1735
2025-10-20 13:37:00,98.4896,98.49,98.452,98.48,3602
2025-10-20 13:38:00,98.4732,98.5,98.4501,98.49,2699
2025-10-20 13:39:00,98.49,98.49,98.4716,98.4716,509
2025-10-20 13:40:00,98.48,98.4898,98.48,98.4898,526
2025-10-20 13:41:00,98.49,98.49,98.4606,98.49,1314
2025-10-20 13:42:00,98.45,98.48,98.45,98.47,958
2025-10-20 13:43:00,98.455,98.478,98.455,98.478,1479
2025-10-20 13:44:00,98.46,98.4664,98.425,98.425,1676
2025-10-20 13:45:00,98.41,98.4498,98.41,98.425,2993
2025-10-20 13:46:00,98.45,98.45,98.41,98.43,1737
2025-10-20 13:47:00,98.42,98.51,98.41,98.49,8021
2025-10-20 13:48:00,98.49,98.49,98.49,98.49,727
2025-10-20 13:49:00,98.45,98.48,98.4263,98.45,1896
2025-10-20 13:50:00,98.4882,98.49,98.41,98.41,10334
2025-10-20 13:51:00,98.439,98.44,98.435,98.44,645
2025-10-20 13:52:00,98.46,98.46,98.46,98.46,2485
2025-10-20 13:53:00,98.46,98.46,98.44,98.46,5801
2025-10-20 13:54:00,98.46,98.49,98.4506,98.46,13828
2025-10-20 13:55:00,98.49,98.49,98.46,98.4758,1440
2025-10-20 13:56:00,98.49,98.49,98.49,98.49,349
2025-10-20 13:57:00,98.48,98.5,98.48,98.5,717
2025-10-20 13:59:00,98.4601,98.49,98.4601,98.475,4496
2025-10-20 14:00:00,98.475,98.475,98.475,98.475,675
2025-10-20 14:01:00,98.4862,98.4862,98.477,98.477,418
2025-10-20 14:02:00,98.4601,98.5,98.4601,98.48,3563
2025-10-20 14:03:00,98.49,98.49,98.485,98.485,1104
2025-10-20 14:04:00,98.48,98.48,98.45,98.45,626
2025-10-20 14:05:00,98.46,98.49,98.45,98.49,2313
2025-10-20 14:06:00,98.49,98.6,98.49,98.53,6360
2025-10-20 14:07:00,98.55,98.6,98.5422,98.5422,4061
2025-10-20 14:08:00,98.54,98.67,98.52,98.63,3992
2025-10-20 14:09:00,98.57,98.61,98.55,98.5801,1937
2025-10-20 14:10:00,98.59,98.59,98.59,98.59,251
2025-10-20 14:11:00,98.565,98.58,98.565,98.58,1580
2025-10-20 14:12:00,98.62,98.645,98.62,98.63,1925
2025-10-20 14:13:00,98.645,98.66,98.637,98.64,1714
2025-10-20 14:14:00,98.668,98.668,98.668,98.668,150
2025-10-20 14:15:00,98.62,98.63,98.597,98.63,6743
2025-10-20 14:17:00,98.6,98.6428,98.56,98.6428,3943
2025-10-20 14:18:00,98.625,98.625,98.625,98.625,281
2025-10-20 14:21:00,98.6699,98.67,98.65,98.65,3548
2025-10-20 14:22:00,98.65,98.65,98.65,98.65,403
2025-10-20 14:23:00,98.64,98.72,98.64,98.72,6349
2025-10-20 14:24:00,98.68,98.72,98.68,98.6884,13369
2025-10-20 14:25:00,98.6727,98.68,98.655,98.68,678
2025-10-20 14:26:00,98.72,98.72,98.7,98.7,2318
2025-10-20 14:27:00,98.71,98.72,98.7087,98.72,1426
2025-10-20 14:28:00,98.72,98.72,98.71,98.72,2261
2025-10-20 14:30:00,98.74,98.7499,98.74,98.7499,1254
2025-10-20 14:31:00,98.748,98.75,98.73,98.75,971
2025-10-20 14:32:00,98.73,98.7491,98.73,98.7491,1199
2025-10-20 14:33:00,98.735,98.735,98.735,98.735,581
2025-10-20 14:34:00,98.73,98.75,98.73,98.75,606
2025-10-20 14:35:00,98.7358,98.7361,98.7201,98.7361,3244
2025-10-20 14:36:00,98.7218,98.74,98.7218,98.74,1161
2025-10-20 14:37:00,98.73,98.75,98.73,98.73,1822
2025-10-20 14:39:00,98.73,98.73,98.73,98.73,641
2025-10-20 14:40:00,98.75,98.75,98.724,98.724,532
2025-10-20 14:41:00,98.7324,98.7324,98.7,98.7,2487
2025-10-20 14:43:00,98.71,98.71,98.71,98.71,296
2025-10-20 14:44:00,98.72,98.72,98.72,98.72,195
2025-10-20 14:45:00,98.74,98.75,98.71,98.75,738
2025-10-20 14:47:00,98.73,98.73,98.72,98.72,889
2025-10-20 14:48:00,98.73,98.73,98.73,98.73,867
2025-10-20 14:49:00,98.73,98.75,98.73,98.73,2100
2025-10-20 14:50:00,98.73,98.73,98.73,98.73,125
2025-10-20 14:51:00,98.71,98.71,98.71,98.71,330
2025-10-20 14:52:00,98.71,98.72,98.71,98.72,2276
2025-10-20 14:53:00,98.7399,98.7399,98.7399,98.7399,675
2025-10-20 14:54:00,98.74,98.74,98.74,98.74,239
2025-10-20 14:55:00,98.7374,98.7453,98.72,98.7453,1577
2025-10-20 14:56:00,98.74,98.75,98.74,98.74,2230
2025-10-20 14:57:00,98.75,98.75,98.7427,98.75,5535
2025-10-20 14:58:00,98.75,98.75,98.74,98.75,983
2025-10-20 14:59:00,98.7533,98.7533,98.7533,98.7533,439
2025-10-20 15:00:00,98.7525,98.7525,98.7525,98.7525,252
2025-10-20 15:01:00,98.7566,98.7598,98.755,98.755,2506
2025-10-20 15:02:00,98.755,98.755,98.75,98.75,600
2025-10-20 15:03:00,98.72,98.72,98.7,98.7,663
2025-10-20 15:04:00,98.69,98.74,98.69,98.7119,4031
2025-10-20 15:05:00,98.76,98.76,98.76,98.76,616
2025-10-20 15:06:00,98.7051,98.7051,98.7051,98.7051,587
2025-10-20 15:07:00,98.73,98.73,98.73,98.73,226
2025-10-20 15:08:00,98.7403,98.7491,98.7403,98.7491,489
2025-10-20 15:09:00,98.745,98.76,98.7324,98.7324,1559
2025-10-20 15:10:00,98.7345,98.745,98.7345,98.745,421
2025-10-20 15:11:00,98.735,98.735,98.735,98.735,113
2025-10-20 15:13:00,98.7416,98.7416,98.7416,98.7416,227
2025-10-20 15:14:00,98.71,98.7699,98.71,98.7699,200
2025-10-20 15:15:00,98.7436,98.7436,98.7436,98.7436,135
2025-10-20 15:16:00,98.7384,98.77,98.7384,98.77,3223
2025-10-20 15:17:00,98.78,98.78,98.75,98.75,552
2025-10-20 15:18:00,98.7295,98.7295,98.72,98.72,526
2025-10-20 15:19:00,98.745,98.745,98.72,98.72,550
2025-10-20 15:20:00,98.78,98.78,98.78,98.78,214
2025-10-20 15:21:00,98.77,98.77,98.77,98.77,105
2025-10-20 15:24:00,98.8,98.8,98.74,98.74,4038
2025-10-20 15:25:00,98.74,98.74,98.74,98.74,948
2025-10-20 15:26:00,98.72,98.72,98.71,98.72,3443
2025-10-20 15:27:00,98.7176,98.7176,98.71,98.71,3106
2025-10-20 15:28:00,98.6958,98.6958,98.6958,98.6958,314
2025-10-20 15:29:00,98.69,98.69,98.69,98.69,356
2025-10-20 15:30:00,98.6921,98.697,98.6921,98.697,2170
2025-10-20 15:31:00,98.695,98.695,98.695,98.695,209
2025-10-20 15:32:00,98.6951,98.7072,98.6951,98.7072,3639
2025-10-20 15:33:00,98.698,98.698,98.6912,98.6912,373
2025-10-20 15:34:00,98.693,98.693,98.693,98.693,221
2025-10-20 15:36:00,98.69,98.7,98.69,98.69,633
2025-10-20 15:37:00,98.69,98.7,98.69,98.7,3071
2025-10-20 15:38:00,98.7,98.7,98.7,98.7,325
2025-10-20 15:39:00,98.71,98.71,98.7,98.7,408
2025-10-20 15:40:00,98.705,98.71,98.705,98.7099,648
2025-10-20 15:41:00,98.7,98.7,98.68,98.68,577
2025-10-20 15:43:00,98.7,98.7,98.7,98.7,254
2025-10-20 15:44:00,98.7,98.7,98.68,98.68,1279
2025-10-20 15:46:00,98.695,98.695,98.695,98.695,426
2025-10-20 15:47:00,98.71,98.71,98.695,98.695,351
2025-10-20 15:49:00,98.73,98.73,98.73,98.73,512
2025-10-20 15:51:00,98.76,98.7692,98.75,98.76,1780
2025-10-20 15:52:00,98.72,98.72,98.72,98.72,265
2025-10-20 15:54:00,98.76,98.76,98.7,98.7,918
2025-10-20 15:55:00,98.76,98.76,98.76,98.76,115
2025-10-20 15:58:00,98.77,98.77,98.728,98.728,533
2025-10-20 15:59:00,98.7,98.77,98.7,98.77,444
2025-10-20 16:00:00,98.746,98.746,98.728,98.728,1113
2025-10-20 16:01:00,98.7352,98.74,98.7352,98.74,1119
2025-10-20 16:02:00,98.71,98.745,98.71,98.745,1711
2025-10-20 16:03:00,98.75,98.75,98.75,98.75,2158
2025-10-20 16:04:00,98.71,98.74,98.71,98.74,687
2025-10-20 16:05:00,98.78,98.78,98.78,98.78,327
2025-10-20 16:06:00,98.75,98.75,98.75,98.75,122
2025-10-20 16:07:00,98.7787,98.7787,98.745,98.745,578
2025-10-20 16:08:00,98.745,98.745,98.7345,98.7345,416
2025-10-20 16:09:00,98.73,98.73,98.73,98.73,326
2025-10-20 16:13:00,98.7436,98.7436,98.7436,98.7436,105
2025-10-20 16:15:00,98.71,98.71,98.71,98.71,876
2025-10-20 16:16:00,98.71,98.71,98.705,98.705,420
2025-10-20 16:17:00,98.71,98.75,98.71,98.75,1136
2025-10-20 16:19:00,98.71,98.71,98.7044,98.7044,1191
2025-10-20 16:20:00,98.7082,98.71,98.69,98.69,2542
2025-10-20 16:21:00,98.6852,98.69,98.6852,98.69,345
2025-10-20 16:22:00,98.69,98.69,98.69,98.69,177
2025-10-20 16:23:00,98.6858,98.6858,98.6858,98.6858,1032
2025-10-20 16:24:00,98.6865,98.6865,98.685,98.685,1334
2025-10-20 16:25:00,98.68,98.68,98.65,98.67,10475
2025-10-20 16:26:00,98.688,98.688,98.63,98.6301,2271
2025-10-20 16:27:00,98.648,98.648,98.648,98.648,185
2025-10-20 16:30:00,98.6494,98.6494,98.6494,98.6494,515
2025-10-20 16:32:00,98.6225,98.6225,98.62,98.62,732
2025-10-20 16:34:00,98.625,98.625,98.625,98.625,197
2025-10-20 16:35:00,98.6,98.6,98.5745,98.59,1304
2025-10-20 16:37:00,98.57,98.57,98.57,98.57,103
2025-10-20 16:41:00,98.525,98.525,98.52,98.52,1271
2025-10-20 16:42:00,98.5398,98.5398,98.51,98.51,5309
2025-10-20 16:43:00,98.5101,98.5101,98.5101,98.5101,688
2025-10-20 16:44:00,98.5232,98.5232,98.523,98.523,1328
2025-10-20 16:45:00,98.523,98.54,98.523,98.525,1229
2025-10-20 16:46:00,98.54,98.54,98.525,98.54,3928
2025-10-20 16:47:00,98.5101,98.5101,98.5101,98.5101,555
2025-10-20 16:48:00,98.51,98.5152,98.51,98.5152,431
2025-10-20 16:49:00,98.52,98.52,98.52,98.52,221
2025-10-20 16:52:00,98.54,98.54,98.54,98.54,332
2025-10-20 16:55:00,98.54,98.54,98.54,98.54,2230
2025-10-20 16:56:00,98.54,98.54,98.54,98.54,491
2025-10-20 16:57:00,98.59,98.59,98.59,98.59,367
2025-10-20 16:58:00,98.6761,98.6761,98.6761,98.6761,352
2025-10-20 16:59:00,98.62,98.62,98.62,98.62,254
2025-10-20 17:00:00,98.68,98.68,98.68,98.68,194
2025-10-20 17:02:00,98.7,98.72,98.62,98.62,1192
2025-10-20 17:03:00,98.66,98.66,98.63,98.63,1698
2025-10-20 17:04:00,98.64,98.64,98.64,98.64,211
2025-10-20 17:07:00,98.7,98.76,98.7,98.705,11477
2025-10-20 17:08:00,98.705,98.7245,98.705,98.7245,330
2025-10-20 17:09:00,98.73,98.7699,98.705,98.705,8547
2025-10-20 17:10:00,98.7,98.75,98.61,98.63,26192
2025-10-20 17:11:00,98.63,98.67,98.53,98.5301,34041
2025-10-20 17:15:00,98.655,98.655,98.655,98.655,150
2025-10-20 17:19:00,98.6601,98.6601,98.6601,98.6601,313
2025-10-20 17:20:00,98.675,98.675,98.675,98.675,241
2025-10-20 17:22:00,98.75,98.75,98.65,98.65,376
2025-10-20 17:23:00,98.662,98.662,98.662,98.662,195
2025-10-20 17:24:00,98.625,98.625,98.625,98.625,100
2025-10-20 17:26:00,98.55,98.59,98.55,98.5501,932
2025-10-20 17:27:00,98.59,98.63,98.59,98.63,460
2025-10-20 17:28:00,98.59,98.59,98.59,98.59,548
2025-10-20 17:29:00,98.6166,98.6199,98.55,98.58,6452
2025-10-20 17:30:00,98.57,98.57,98.57,98.57,190
2025-10-20 17:32:00,98.54,98.54,98.54,98.54,116
2025-10-20 17:35:00,98.6,98.605,98.6,98.605,1141
2025-10-20 17:36:00,98.58,98.63,98.58,98.6295,384
2025-10-20 17:38:00,98.605,98.605,98.605,98.605,1000
2025-10-20 17:39:00,98.58,98.59,98.55,98.59,801
2025-10-20 17:40:00,98.5699,98.5699,98.5699,98.5699,1223
2025-10-20 17:41:00,98.53,98.53,98.53,98.53,484
2025-10-20 17:42:00,98.5,98.52,98.5,98.5,5840
2025-10-20 17:44:00,98.5538,98.5538,98.5538,98.5538,265
2025-10-20 17:46:00,98.532,98.532,98.4917,98.4917,352
2025-10-20 17:48:00,98.55,98.55,98.55,98.55,330
2025-10-20 17:51:00,98.54,98.54,98.5,98.5,1329
2025-10-20 17:52:00,98.485,98.485,98.485,98.485,159
2025-10-20 17:54:00,98.5088,98.5088,98.48,98.48,476
2025-10-20 17:56:00,98.5133,98.5133,98.5133,98.5133,292
2025-10-20 17:57:00,98.475,98.475,98.46,98.46,721
2025-10-20 17:59:00,98.37,98.37,98.37,98.37,528
2025-10-20 18:00:00,98.38,98.3801,98.38,98.3801,1191
2025-10-20 18:02:00,98.38,98.4,98.38,98.4,406
2025-10-20 18:03:00,98.42,98.45,98.42,98.45,266
2025-10-20 18:04:00,98.42,98.42,98.4178,98.4178,647
2025-10-20 18:08:00,98.38,98.38,98.38,98.38,145
2025-10-20 18:09:00,98.4539,98.4539,98.4539,98.4539,1043
2025-10-20 18:10:00,98.42,98.42,98.42,98.42,121
2025-10-20 18:11:00,98.38,98.38,98.35,98.35,542
2025-10-20 18:12:00,98.3502,98.3502,98.3502,98.3502,2038
2025-10-20 18:13:00,98.32,98.32,98.32,98.32,310
2025-10-20 18:14:00,98.325,98.34,98.29,98.315,4287
2025-10-20 18:15:00,98.31,98.3158,98.23,98.23,2561
2025-10-20 18:16:00,98.255,98.255,98.255,98.255,1545
2025-10-20 18:17:00,98.22,98.22,98.22,98.22,393
2025-10-20 18:18:00,98.22,98.255,98.22,98.255,716
2025-10-20 18:19:00,98.2889,98.2889,98.22,98.22,916
2025-10-20 18:20:00,98.25,98.25,98.25,98.25,965
2025-10-20 18:21:00,98.25,98.25,98.25,98.25,125
2025-10-20 18:22:00,98.25,98.2543,98.22,98.2543,327
2025-10-20 18:23:00,98.22,98.25,98.22,98.25,372
2025-10-20 18:24:00,98.2,98.22,98.2,98.2,2350
